0 2.61072 0
0.241057 2.61072 0.00017
0.482114 2.61072 0.00033
115.948	2.77455	0.03323
116.189	2.77559	0.03327
116.43	2.77665	0.03327
116.671	2.77773	0.03334
116.913	2.77881	0.03339
117.154	2.77988	0.03352
117.395	2.78094	0.03362
117.636	2.78196	0.0338
117.877	2.78296	0.03392
118.118	2.78392	0.0341
118.359	2.78484	0.03421
118.6	2.78574	0.03433
118.841	2.78661	0.03438
119.082	2.78747	0.03441
119.323	2.78838	0.03434
119.564	2.7893	0.0343
119.805	2.79028	0.03416
120.046	2.79131	0.0341
120.287	2.79236	0.03397
120.528	2.79347	0.0339
120.769	2.79462	0.03382
121.011	2.7958	0.03384
121.252	2.79696	0.03384
121.493	2.79813	0.03392
121.734	2.79929	0.03399
121.975	2.80041	0.03414
122.216	2.80151	0.03424
122.457	2.80259	0.03438
122.698	2.80366	0.03447
122.939	2.80469	0.0346
123.18	2.80575	0.03466
123.421	2.80679	0.03478
123.662	2.80783	0.03481
123.903	2.80889	0.03493
124.144	2.80992	0.03498
124.385	2.81097	0.03508
124.626	2.81198	0.03513
124.867	2.81299	0.03522
125.108	2.81397	0.03525
125.35	2.81494	0.03527
125.591	2.81592	0.03522
125.832	2.81692	0.03517
126.073	2.81794	0.03506
126.314	2.81898	0.03495
126.555	2.82009	0.03477
126.796	2.82124	0.03464
127.037	2.82244	0.03446
127.278	2.8237	0.03435
127.519	2.82501	0.03424
127.76	2.82632	0.03422
128.001	2.82768	0.03419
128.242	2.82903	0.03429
128.483	2.83035	0.03438
128.724	2.83164	0.03457
128.965	2.83288	0.03471
129.206	2.83411	0.03493
129.447	2.83527	0.03513
129.689	2.83636	0.03534
129.93	2.83744	0.03547
130.171	2.83846	0.03563
130.412	2.83947	0.03567
130.653	2.84048	0.03571
130.894	2.84152	0.03566
131.135	2.84255	0.03562
131.376	2.84363	0.03548
131.617	2.84474	0.03538
131.858	2.8459	0.03519
132.099	2.84711	0.03507
132.34	2.84835	0.03492
132.581	2.84959	0.03483
132.822	2.85089	0.03469
133.063	2.85216	0.03464
133.304	2.85347	0.03451
133.545	2.85477	0.03448
133.787	2.85608	0.03437
134.028	2.85739	0.03435
134.269	2.85871	0.03425
134.51	2.86002	0.03422
134.751	2.86135	0.03412
134.992	2.8627	0.03408
135.233	2.86406	0.03399
135.474	2.86542	0.03397
135.715	2.86678	0.03389
135.956	2.86815	0.03388
136.197	2.86952	0.0338
136.438	2.8709	0.03377
136.679	2.87231	0.0337
136.92	2.87369	0.03371
137.161	2.87508	0.03363
137.402	2.87647	0.03361
137.643	2.87789	0.03352
137.884	2.87929	0.03352
138.126	2.88069	0.03341
138.367	2.88213	0.03337
138.608	2.88356	0.03328
138.849	2.885	0.03322
139.09	2.88649	0.0331
139.331	2.88797	0.03303
139.572	2.88951	0.03289
139.813	2.89107	0.03288
140.054	2.89262	0.03278
140.295	2.89421	0.03277
140.536	2.89581	0.03273
140.777	2.89741	0.03276
141.018	2.89902	0.03277
141.259	2.9006	0.03285
141.5	2.90218	0.03285
141.741	2.90377	0.03294
141.982	2.90536	0.03296
142.224	2.90696	0.03308
142.465	2.90852	0.03314
142.706	2.9101	0.03325
142.947	2.91167	0.03332
143.188	2.91321	0.03346
143.429	2.91476	0.03353
143.67	2.91628	0.03369
143.911	2.91777	0.03374
144.152	2.91925	0.03383
144.393	2.92075	0.03385
144.634	2.92221	0.0339
144.875	2.92371	0.03384
145.116	2.92521	0.03382
145.357	2.92679	0.03371
145.598	2.92837	0.03369
145.839	2.92999	0.03357
146.08	2.93165	0.03354
146.321	2.93335	0.03346
146.563	2.93506	0.03351
146.804	2.93676	0.0335
147.045	2.93844	0.0336
147.286	2.94012	0.0336
147.527	2.9418	0.03371
147.768	2.94344	0.03376
148.009	2.94506	0.03387
148.25	2.94668	0.03386
148.491	2.94829	0.03395
148.732	2.94988	0.03392
148.973	2.9515	0.03395
149.214	2.95309	0.03391
149.455	2.95469	0.03388
149.696	2.95632	0.03378
149.937	2.95792	0.03373
150.178	2.95956	0.03354
150.419	2.96121	0.03343
150.66	2.9629	0.03317
150.902	2.96463	0.03299
151.143	2.96641	0.03269
151.384	2.96827	0.03247
151.625	2.97018	0.03219
151.866	2.97214	0.03199
152.107	2.97418	0.03175
152.348	2.97623	0.03167
152.589	2.97828	0.03151
152.83	2.98039	0.03146
153.071	2.98249	0.03138
153.312	2.98461	0.0314
153.553	2.98677	0.03139
153.794	2.98889	0.03152
154.035	2.99101	0.03159
154.276	2.9931	0.03181
154.517	2.99516	0.03193
154.758	2.99721	0.03218
155	2.99918	0.03236
155.241	3.00112	0.03261
155.482	3.00301	0.03272
155.723	3.00491	0.0329
155.964	3.00677	0.03296
156.205	3.00863	0.03302
156.446	3.01054	0.03297
156.687	3.01245	0.03296
156.928	3.01446	0.03283
157.169	3.01648	0.03285
157.41	3.0185	0.03271
157.651	3.02061	0.03267
157.892	3.02273	0.03258
158.133	3.02486	0.03256
158.374	3.02704	0.03244
158.615	3.02927	0.03245
158.856	3.0315	0.0324
159.097	3.03374	0.03243
159.339	3.03603	0.03237
159.58	3.03838	0.03247
159.821	3.04068	0.03251
160.062	3.04304	0.03263
160.303	3.0454	0.03277
160.544	3.04772	0.033
160.785	3.05004	0.03317
161.026	3.05232	0.03345
161.267	3.0546	0.03366
161.508	3.05679	0.03397
161.749	3.05898	0.03411
161.99	3.06118	0.03437
162.231	3.06333	0.03447
162.472	3.06554	0.03463
162.713	3.06775	0.0347
162.954	3.06997	0.03482
163.195	3.07224	0.03481
163.437	3.07457	0.0349
163.678	3.07696	0.0349
163.919	3.0794	0.03504
164.16	3.08185	0.03515
164.401	3.0843	0.03538
164.642	3.08675	0.03557
164.883	3.08916	0.03588
165.124	3.09157	0.0361
165.365	3.09393	0.03649
165.606	3.09619	0.03673
165.847	3.09845	0.03699
166.088	3.10072	0.03715
166.329	3.10293	0.03734
166.57	3.10521	0.03734
166.811	3.10755	0.03741
167.052	3.10995	0.03736
167.293	3.1124	0.03738
167.534	3.11497	0.03732
167.776	3.11755	0.03741
168.017	3.12025	0.03738
168.258	3.123	0.03763
168.499	3.1257	0.03782
168.74	3.1284	0.03816
168.981	3.13111	0.03848
169.222	3.13371	0.03902
169.463	3.1362	0.03937
169.704	3.13869	0.03984
169.945	3.14107	0.04017
170.186	3.14346	0.04052
170.427	3.14585	0.04074
170.668	3.14818	0.04102
170.909	3.15058	0.04106
171.15	3.15304	0.04124
171.391	3.15551	0.04126
171.632	3.15804	0.04139
171.873	3.16057	0.04137
172.115	3.16317	0.04147
172.356	3.16577	0.04143
172.597	3.16844	0.04148
172.838	3.17117	0.04138
173.079	3.17403	0.04148
173.32	3.17683	0.04148
173.561	3.17976	0.04161
173.802	3.1827	0.0417
174.043	3.1857	0.04199
174.284	3.18858	0.04227
174.525	3.19146	0.04262
174.766	3.19429	0.04295
175.007	3.19705	0.04333
175.248	3.19976	0.04362
175.489	3.20241	0.04391
175.73	3.20507	0.04401
175.971	3.20779	0.0441
176.213	3.21059	0.04411
176.454	3.21339	0.04412
176.695	3.21639	0.04401
176.936	3.21939	0.04406
177.177	3.22254	0.04396
177.418	3.22575	0.04412
177.659	3.22896	0.04418
177.9	3.23225	0.04443
178.141	3.23554	0.04463
178.382	3.23884	0.04504
178.623	3.24208	0.04537
178.864	3.24531	0.04586
179.105	3.24849	0.04625
179.346	3.25168	0.04677
179.587	3.25479	0.04723
179.828	3.25785	0.04775
180.069	3.26092	0.04811
