897.9091783	0.000487793
899.3306576	0.000602939
899.6146955	0.000540717
906.6975963	0.000455712
910.8473797	0.000605051
911.1373524	0.000543384
911.2185282	0.000413367
912.9274197	0.000377646
918.9664575	0.000459041
921.8865765	0.000422117
924.9228895	0.000384529
932.0614918	0.000359333
936.7670194	0.000278365
937.8724314	0.000298297
942.5354487	0.000345298
945.0969393	0.00027061
948.0298573	0.000317245
949.9578779	0.000257832
951.2570809	0.000237109
957.0400001	0.000246816
958.4671734	0.000264485
966.1352136	0.00021475
966.1422805	0.000227333
977.5972101	0.00021622
978.9983788	0.000180193
980.5995714	0.000199238
983.6116203	0.000165066
989.7725583	0.000191967
992.2051096	0.000151665
998.5605518	0.000159487
1001.197786	0.00015349
1008.956034	0.000139027
1009.507617	0.000170534
1016.230931	0.000131711
1029.715336	0.000116724
1029.776499	0.000128291
1042.89556	0.000115132
1046.637923	0.000130063
1050.695963	9.72124E-05
1056.894012	8.71478E-05
1057.292017	0.00010492
1062.321752	8.04871E-05
1072.33597	7.39268E-05
1079.587371	6.63471E-05
1083.787239	6.18292E-05
1090.190737	7.36733E-05
1094.145861	6.56832E-05
1098.632904	5.45998E-05
1108.532863	5.04547E-05
1110.226499	6.01733E-05
1117.870379	4.60307E-05
1130.711036	4.28102E-05
1136.476716	3.89295E-05
1151.149636	3.80668E-05
1151.524112	4.27451E-05
1154.347355	3.20473E-05
1159.888619	3.06632E-05
1168.392929	3.48417E-05
1170.059496	2.71997E-05
1180.726385	2.51602E-05
1187.480993	2.07644E-05
1187.659868	2.64773E-05
1187.877261	2.17404E-05
1198.999087	2.33514E-05
1199.139755	2.02474E-05
1211.661027	1.62674E-05
1218.213543	1.85908E-05
1229.197008	1.61483E-05
1230.691933	1.43174E-05
1233.322578	1.36163E-05
1245.528724	1.34688E-05
1254.571246	1.01998E-05
1262.46207	1.27704E-05
1267.349597	1.01949E-05
1280.638766	1.19164E-05
1289.653445	1.05952E-05
1299.706797	9.72291E-06
1306.900147	8.80548E-06
1307.819195	7.84279E-06
1318.030446	7.89396E-06
1319.298712	7.05777E-06
1338.612087	6.74246E-06
1347.947803	7.88385E-06
1353.455801	5.89942E-06
1364.923753	6.87738E-06
1370.88484	5.81006E-06
1382.47987	5.37727E-06
1388.974023	6.43067E-06
1391.724154	4.86778E-06
1398.220637	4.3798E-06
1409.451222	3.67078E-06
1410.241591	4.01302E-06
1415.626921	3.42425E-06
1430.210031	2.95978E-06
1432.169303	3.26435E-06
1443.321513	3.97169E-06
1447.004695	3.53361E-06
1449.651735	2.95589E-06
1451.77682	2.67584E-06
